#1:t_esc(gyr)	#2:m1	#3:m2	#4:id1	#5:id2	#6:a	#7:e	#8:t_mgr(gyr)	#9:dyn	#10:BS	#11:BB	#12:prev_partners_1	#13:prev_partners_2	#14:last_binint_type	#15:last_bininit_time	#16:model
0.46009  29.827356  13.44824  683642.0  2160162.0  0.100332  0.377277  1.536901  1.0  0.0  1.0  6.0  2.0  2.0  0.46009  2e6-z0.005-rg2-rv2
0.480568  30.465915  31.066487  984857.0  1745834.0  0.254007  0.572477  6.082618  1.0  1.0  0.0  0.0  1.0  1.0  0.480568  2e6-z0.005-rg2-rv2
0.483825  27.982434  30.332673  814048.0  1019266.0  0.156166  0.486493  1.951427  1.0  1.0  0.0  3.0  2.0  1.0  0.483825  2e6-z0.005-rg2-rv2
0.484273  15.63504  16.992842  315333.0  1457008.0  0.129108  0.427367  5.467346  1.0  1.0  0.0  1.0  0.0  1.0  0.484273  2e6-z0.005-rg2-rv2
0.515449  26.463932  30.472298  707163.0  1475964.0  0.085001  0.694412  0.551752  1.0  1.0  0.0  0.0  10.0  1.0  0.515449  2e6-z0.005-rg2-rv2
0.533247  30.466131  30.50109  1007966.0  1331193.0  0.233582  0.992564  0.533257  1.0  4.0  0.0  1.0  4.0  1.0  0.533247  2e6-z0.005-rg2-rv2
0.540989  31.930287  19.999497  996545.0  1255781.0  0.098622  0.532655  0.819797  1.0  1.0  0.0  10.0  0.0  1.0  0.540989  2e6-z0.005-rg2-rv2
0.569211  17.589627  30.576635  215099.0  1583426.0  0.301014  0.96112  0.58539  1.0  1.0  0.0  0.0  1.0  1.0  0.561312  2e6-z0.005-rg2-rv2
0.605048  30.329888  30.065871  105859.0  870099.0  0.136712  0.173042  2.427045  1.0  0.0  1.0  3.0  2.0  2.0  0.605048  2e6-z0.005-rg2-rv2
0.644959  30.628147  26.782846  863370.0  1815836.0  0.049631  0.500305  0.65973  1.0  0.0  1.0  6.0  2.0  2.0  0.644959  2e6-z0.005-rg2-rv2
0.674225  30.736646  30.46065  1268238.0  1695978.0  0.269675  0.382125  17.442683  1.0  12.0  1.0  5.0  1.0  1.0  0.674225  2e6-z0.005-rg2-rv2
0.682218  30.428476  30.292756  1476035.0  1840110.0  0.142746  0.219757  2.670531  1.0  1.0  0.0  2.0  1.0  1.0  0.682218  2e6-z0.005-rg2-rv2
0.69214  16.006113  19.763506  880547.0  1412041.0  0.287451  0.737911  13.148798  1.0  1.0  0.0  0.0  1.0  1.0  0.69214  2e6-z0.005-rg2-rv2
0.697413  30.636167  30.585652  284513.0  292895.0  0.263649  0.897872  0.79585  1.0  1.0  0.0  4.0  1.0  1.0  0.697413  2e6-z0.005-rg2-rv2
0.729908  30.819719  30.497513  503767.0  1912853.0  0.579673  0.344071  399.470567  1.0  7.0  2.0  0.0  4.0  1.0  0.729908  2e6-z0.005-rg2-rv2
0.738498  30.746491  16.581977  1372793.0  1445814.0  0.358985  0.376235  128.112608  1.0  1.0  0.0  1.0  2.0  1.0  0.738498  2e6-z0.005-rg2-rv2
0.764056  30.383528  29.726221  162888.0  984787.0  0.353622  0.962559  0.777038  1.0  2.0  0.0  3.0  6.0  1.0  0.764056  2e6-z0.005-rg2-rv2
0.778813  30.283526  22.209032  1434153.0  1939013.0  0.129587  0.446969  1.930889  1.0  1.0  0.0  6.0  0.0  1.0  0.778813  2e6-z0.005-rg2-rv2
0.782211  30.387397  30.606779  40874.0  3201320.0  0.205981  0.216576  9.33282  1.0  5.0  0.0  8.0  2.0  1.0  0.782211  2e6-z0.005-rg2-rv2
0.830379  30.20329  30.18028  575474.0  813095.0  0.207769  0.997347  0.830379  1.0  2.0  0.0  4.0  0.0  1.0  0.830379  2e6-z0.005-rg2-rv2
0.83688  30.798609  16.811873  4642.0  1478584.0  0.140577  0.714063  1.256368  1.0  1.0  0.0  5.0  0.0  1.0  0.83688  2e6-z0.005-rg2-rv2
0.86282  30.870605  30.386841  1341608.0  1488049.0  0.161218  0.635894  1.469309  1.0  3.0  0.0  6.0  0.0  1.0  0.86282  2e6-z0.005-rg2-rv2
0.887159  30.219095  30.646702  1577020.0  1851488.0  0.192129  0.781615  1.179994  1.0  0.0  1.0  3.0  2.0  2.0  0.887159  2e6-z0.005-rg2-rv2
0.912341  28.730935  29.415083  1278371.0  2932698.0  0.168077  0.855674  0.968402  1.0  0.0  1.0  1.0  1.0  2.0  0.912341  2e6-z0.005-rg2-rv2
0.965563  30.688889  30.386876  216511.0  1376276.0  17.280132  0.985638  2860.173424  1.0  0.0  1.0  5.0  3.0  2.0  0.965563  2e6-z0.005-rg2-rv2
0.993282  30.7303  17.441985  494770.0  1072279.0  0.120009  0.182708  3.271355  1.0  1.0  0.0  5.0  0.0  1.0  0.993282  2e6-z0.005-rg2-rv2
0.994951  30.120167  30.67322  385974.0  1055687.0  0.576873  0.337313  409.861632  1.0  8.0  0.0  8.0  2.0  1.0  0.994951  2e6-z0.005-rg2-rv2
1.047535  30.381287  29.754513  1077844.0  1783652.0  0.196578  0.607572  2.774978  1.0  3.0  0.0  7.0  1.0  1.0  1.047535  2e6-z0.005-rg2-rv2
1.057428  22.165141  26.869433  1151097.0  1488478.0  0.427171  0.850773  5.420845  1.0  1.0  0.0  0.0  3.0  1.0  1.057428  2e6-z0.005-rg2-rv2
1.070269  22.882883  30.213603  1760742.0  1801048.0  0.187134  0.833187  1.250205  1.0  3.0  0.0  0.0  6.0  1.0  1.070269  2e6-z0.005-rg2-rv2
1.085678  30.701018  29.766172  909282.0  1407275.0  0.089019  0.979617  1.085685  1.0  8.0  0.0  3.0  1.0  1.0  1.085678  2e6-z0.005-rg2-rv2
1.130608  28.855369  29.534472  130489.0  2526579.0  0.226594  0.557968  5.645653  1.0  2.0  0.0  4.0  0.0  1.0  1.130608  2e6-z0.005-rg2-rv2
1.157661  30.142409  30.453121  642590.0  814539.0  0.262833  0.64621  5.254969  1.0  1.0  0.0  0.0  9.0  1.0  1.157661  2e6-z0.005-rg2-rv2
1.168956  29.446144  27.065265  2248547.0  2434536.0  0.137696  0.726791  1.354614  1.0  2.0  0.0  3.0  1.0  1.0  1.168956  2e6-z0.005-rg2-rv2
1.212959  30.828844  19.99514  203820.0  1938137.0  0.361643  0.923393  1.467704  1.0  0.0  1.0  9.0  1.0  2.0  1.212959  2e6-z0.005-rg2-rv2
1.217139  24.482486  30.447477  110182.0  890151.0  0.364772  0.716054  12.441805  1.0  6.0  1.0  0.0  3.0  1.0  1.217139  2e6-z0.005-rg2-rv2
1.225732  30.392426  29.787598  1557277.0  2421651.0  0.109578  0.848462  1.23635  1.0  1.0  0.0  3.0  7.0  1.0  1.225732  2e6-z0.005-rg2-rv2
1.255317  19.625593  20.621875  475012.0  1065705.0  0.338845  0.719097  21.631249  1.0  3.0  0.0  2.0  0.0  1.0  1.255317  2e6-z0.005-rg2-rv2
1.317891  30.102847  27.603443  1304971.0  1755887.0  0.078571  0.700336  1.341914  1.0  0.0  1.0  8.0  5.0  2.0  1.317891  2e6-z0.005-rg2-rv2
1.425994  29.718202  28.720733  996273.0  1406818.0  0.578291  0.857133  8.926558  1.0  1.0  0.0  10.0  1.0  1.0  1.425994  2e6-z0.005-rg2-rv2
1.439939  27.573158  25.919188  627232.0  814584.0  0.088142  0.851171  1.445932  1.0  0.0  1.0  10.0  1.0  2.0  1.439939  2e6-z0.005-rg2-rv2
1.455195  30.640006  30.160036  608299.0  1543457.0  0.132205  0.753742  1.548914  1.0  2.0  1.0  14.0  2.0  1.0  1.455195  2e6-z0.005-rg2-rv2
1.613541  30.41665  26.036079  268008.0  1295774.0  0.156441  0.254421  4.985411  1.0  0.0  1.0  3.0  3.0  2.0  1.613541  2e6-z0.005-rg2-rv2
1.614154  26.04557  27.149606  1166555.0  1337638.0  0.128967  0.911605  1.619583  1.0  1.0  5.0  3.0  1.0  2.0  1.614154  2e6-z0.005-rg2-rv2
1.639827  29.29952  30.526301  395838.0  1703956.0  0.268378  0.728302  3.859418  1.0  1.0  0.0  15.0  11.0  1.0  1.639827  2e6-z0.005-rg2-rv2
1.672897  30.623385  26.970479  245046.0  1800939.0  0.566568  0.687695  75.164011  1.0  1.0  0.0  4.0  4.0  1.0  1.672897  2e6-z0.005-rg2-rv2
1.719635  30.281681  17.82778  266994.0  1018542.0  0.210571  0.30518  18.768196  1.0  1.0  0.0  8.0  0.0  1.0  1.719635  2e6-z0.005-rg2-rv2
1.779778  30.477495  17.319197  366976.0  1252870.0  0.049943  0.517883  1.805754  1.0  7.0  3.0  14.0  0.0  1.0  1.779778  2e6-z0.005-rg2-rv2
1.834983  30.315842  16.026525  976382.0  1957277.0  0.179718  0.702022  3.213368  1.0  2.0  0.0  13.0  0.0  1.0  1.834983  2e6-z0.005-rg2-rv2
1.845675  19.454818  23.805134  1360162.0  1642344.0  0.049529  0.618899  1.863166  1.0  2.0  0.0  0.0  2.0  1.0  1.845675  2e6-z0.005-rg2-rv2
1.846921  24.019013  22.795166  1343944.0  1795918.0  0.233096  0.654551  7.003519  1.0  1.0  0.0  2.0  5.0  1.0  1.846921  2e6-z0.005-rg2-rv2
2.030515  25.134199  55.484735  1201774.0  3865577.0  0.293199  0.812653  2.53407  1.0  0.0  1.0  5.0  3.0  2.0  2.030515  2e6-z0.005-rg2-rv2
2.058876  16.109369  28.031109  468884.0  1483664.0  0.424694  0.970362  2.092762  1.0  1.0  0.0  0.0  8.0  1.0  2.058876  2e6-z0.005-rg2-rv2
2.085771  16.626576  30.088292  829872.0  1599616.0  0.273993  0.866208  2.74389  1.0  1.0  0.0  0.0  13.0  1.0  2.085771  2e6-z0.005-rg2-rv2
2.133845  24.675268  26.191635  588297.0  831311.0  0.507672  0.282162  482.080427  1.0  1.0  0.0  3.0  4.0  1.0  2.133845  2e6-z0.005-rg2-rv2
2.141522  16.692302  22.837631  757217.0  1682830.0  0.27969  0.685764  16.156793  1.0  2.0  0.0  0.0  6.0  1.0  2.141522  2e6-z0.005-rg2-rv2
2.167724  26.873414  15.961711  1008408.0  1860085.0  0.572617  0.461008  799.630597  1.0  2.0  0.0  8.0  1.0  1.0  2.167724  2e6-z0.005-rg2-rv2
2.185665  27.309944  21.925023  1288890.0  2001037.0  0.598871  0.664018  183.283565  1.0  3.0  0.0  13.0  1.0  1.0  2.185665  2e6-z0.005-rg2-rv2
2.270454  21.171026  19.166594  1032093.0  1744168.0  0.266034  0.725351  9.496054  1.0  1.0  0.0  3.0  3.0  1.0  2.270454  2e6-z0.005-rg2-rv2
2.275234  22.292931  18.720611  68338.0  1360826.0  0.090279  0.956566  2.275519  1.0  0.0  1.0  5.0  2.0  2.0  2.275234  2e6-z0.005-rg2-rv2
2.291971  30.223032  16.565937  1322129.0  1807733.0  0.120064  0.558293  3.046585  1.0  1.0  0.0  25.0  0.0  1.0  2.291971  2e6-z0.005-rg2-rv2
2.38502  25.694034  16.553857  178280.0  2149135.0  0.536521  0.623333  262.735272  1.0  1.0  0.0  9.0  0.0  1.0  2.38502  2e6-z0.005-rg2-rv2
2.432598  25.348523  26.000174  219467.0  770632.0  0.158386  0.489986  4.668288  1.0  2.0  0.0  6.0  7.0  1.0  2.432598  2e6-z0.005-rg2-rv2
2.468883  26.196981  24.239746  155868.0  1625916.0  0.369583  0.979029  2.47269  1.0  3.0  0.0  6.0  4.0  1.0  2.468883  2e6-z0.005-rg2-rv2
2.47336  23.960931  13.620957  1501894.0  1667962.0  0.087778  0.532471  2.946867  1.0  1.0  0.0  6.0  0.0  1.0  2.47336  2e6-z0.005-rg2-rv2
2.519911  20.626195  23.917192  513843.0  828669.0  0.254422  0.492358  25.198769  1.0  1.0  0.0  1.0  2.0  1.0  2.519911  2e6-z0.005-rg2-rv2
2.535132  19.874011  28.513905  71428.0  747651.0  0.346407  0.229585  140.94016  1.0  1.0  0.0  1.0  15.0  1.0  2.535132  2e6-z0.005-rg2-rv2
2.563373  16.429956  25.782774  128250.0  1708881.0  1.119804  0.56651  7139.460737  1.0  4.0  0.0  0.0  8.0  1.0  2.563373  2e6-z0.005-rg2-rv2
2.595908  22.035188  19.682444  846473.0  2079217.0  0.337754  0.129028  219.689958  1.0  1.0  0.0  0.0  6.0  1.0  2.595908  2e6-z0.005-rg2-rv2
2.607776  16.407407  16.828469  248731.0  1919895.0  0.254498  0.873669  3.650967  1.0  1.0  0.0  2.0  0.0  1.0  2.607776  2e6-z0.005-rg2-rv2
2.638915  19.973684  20.476308  466958.0  799988.0  0.419513  0.352008  375.221642  1.0  9.0  0.0  0.0  3.0  1.0  2.638915  2e6-z0.005-rg2-rv2
2.69118  23.129461  22.064366  668387.0  1964210.0  0.519459  0.798267  32.893998  1.0  2.0  0.0  3.0  5.0  1.0  2.69118  2e6-z0.005-rg2-rv2
2.762358  17.16375  21.254893  18867.0  1767883.0  0.143614  0.553738  5.410953  1.0  1.0  0.0  1.0  3.0  1.0  2.762358  2e6-z0.005-rg2-rv2
2.788134  23.224369  15.924553  488827.0  500558.0  0.1951  0.983211  2.788443  1.0  4.0  0.0  3.0  0.0  1.0  2.788134  2e6-z0.005-rg2-rv2
2.790627  22.590189  18.628223  746217.0  1169930.0  0.265906  0.883933  3.29501  1.0  1.0  0.0  1.0  1.0  1.0  2.790627  2e6-z0.005-rg2-rv2
2.864346  25.585975  22.625704  892026.0  912157.0  0.997213  0.436038  5334.764541  1.0  1.0  2.0  11.0  1.0  2.0  2.864346  2e6-z0.005-rg2-rv2
2.864346  22.988986  21.931385  935134.0  1703540.0  0.289716  0.90692  3.135113  1.0  0.0  3.0  8.0  2.0  2.0  2.864346  2e6-z0.005-rg2-rv2
2.883428  17.442032  24.935919  704203.0  2791052.0  0.410784  0.816592  13.982873  1.0  1.0  1.0  3.0  9.0  1.0  2.883428  2e6-z0.005-rg2-rv2
2.987996  16.848069  26.011357  400333.0  1437359.0  0.148334  0.924606  2.999421  1.0  1.0  0.0  1.0  12.0  1.0  2.987996  2e6-z0.005-rg2-rv2
3.007699  16.818471  14.194341  1431186.0  1548075.0  0.160838  0.504827  13.15168  1.0  1.0  0.0  2.0  0.0  1.0  3.007699  2e6-z0.005-rg2-rv2
3.075068  23.582391  16.246508  383165.0  2101064.0  0.261504  0.646226  17.708479  1.0  1.0  0.0  11.0  4.0  1.0  3.075068  2e6-z0.005-rg2-rv2
3.091489  16.616696  16.212681  181830.0  1261810.0  0.33902  0.872235  6.622274  1.0  1.0  0.0  1.0  1.0  1.0  3.091489  2e6-z0.005-rg2-rv2
3.137855  21.468754  18.915419  1391228.0  1528422.0  0.197045  0.606929  8.943338  1.0  5.0  4.0  5.0  1.0  1.0  3.137855  2e6-z0.005-rg2-rv2
3.167241  16.163833  23.000787  832541.0  1661384.0  0.153319  0.166386  14.160818  1.0  2.0  0.0  0.0  19.0  1.0  3.167241  2e6-z0.005-rg2-rv2
3.184011  25.660241  16.114505  1124036.0  1955785.0  0.611163  0.871652  22.550171  1.0  0.0  1.0  1.0  1.0  2.0  3.184011  2e6-z0.005-rg2-rv2
3.322754  22.099406  16.212258  284069.0  1300706.0  0.602345  0.909201  11.035746  1.0  3.0  1.0  1.0  0.0  2.0  3.322754  2e6-z0.005-rg2-rv2
3.351517  21.705284  22.215391  1049168.0  1627682.0  0.375939  0.802878  11.771068  1.0  1.0  0.0  9.0  4.0  1.0  3.351517  2e6-z0.005-rg2-rv2
3.361797  14.128545  16.584034  1336708.0  1376805.0  0.417657  0.767718  64.802786  1.0  1.0  0.0  0.0  2.0  1.0  3.361797  2e6-z0.005-rg2-rv2
3.404724  22.513183  17.587665  124136.0  1555733.0  0.18989  0.949346  3.4147  1.0  1.0  0.0  8.0  0.0  1.0  3.404724  2e6-z0.005-rg2-rv2
3.406576  19.48477  16.625471  511458.0  727019.0  0.183388  0.374353  21.405854  1.0  4.0  0.0  5.0  0.0  1.0  3.406576  2e6-z0.005-rg2-rv2
3.445594  16.447263  16.229825  67050.0  2742561.0  0.089981  0.571874  4.036716  1.0  1.0  0.0  1.0  1.0  1.0  3.445594  2e6-z0.005-rg2-rv2
3.50849  22.585613  18.630137  39472.0  739797.0  0.279607  0.19762  101.340011  1.0  1.0  0.0  3.0  0.0  1.0  3.50849  2e6-z0.005-rg2-rv2
3.523422  17.457941  17.876086  1377612.0  2029381.0  0.109831  0.975579  3.523565  1.0  1.0  0.0  1.0  3.0  1.0  3.523422  2e6-z0.005-rg2-rv2
3.528792  20.442262  16.577506  602565.0  1848246.0  0.165853  0.88719  3.625298  1.0  3.0  3.0  2.0  0.0  2.0  3.528792  2e6-z0.005-rg2-rv2
3.617204  17.68275  15.940494  1451305.0  1642223.0  0.428042  0.147123  1053.075649  1.0  1.0  0.0  4.0  0.0  1.0  3.617204  2e6-z0.005-rg2-rv2
3.6291  23.89372  26.82987  1001138.0  1603835.0  0.155633  0.728208  4.042559  1.0  3.0  1.0  6.0  16.0  1.0  3.6291  2e6-z0.005-rg2-rv2
3.764439  15.942429  16.849375  55663.0  1691025.0  0.243559  0.952254  3.804538  1.0  2.0  0.0  3.0  0.0  1.0  3.764439  2e6-z0.005-rg2-rv2
3.838077  20.009642  17.37188  1153981.0  1904831.0  0.269811  0.718737  14.143927  1.0  2.0  1.0  0.0  5.0  1.0  3.838077  2e6-z0.005-rg2-rv2
3.871664  20.40151  21.019549  1220522.0  1723544.0  0.313196  0.455477  79.389044  1.0  0.0  1.0  1.0  5.0  2.0  3.871664  2e6-z0.005-rg2-rv2
3.940747  16.133553  18.716384  962882.0  1510571.0  0.184503  0.8371  4.492383  1.0  1.0  0.0  4.0  3.0  1.0  3.940747  2e6-z0.005-rg2-rv2
4.080237  19.431591  16.731024  426348.0  1211820.0  0.195079  0.358741  28.119313  1.0  4.0  1.0  1.0  0.0  2.0  4.080238  2e6-z0.005-rg2-rv2
4.124098  19.504049  18.65796  803296.0  1780219.0  0.360823  0.567611  102.55494  1.0  1.0  0.0  1.0  1.0  1.0  4.124098  2e6-z0.005-rg2-rv2
4.129354  17.452059  16.361518  752763.0  1513350.0  0.160786  0.901943  4.200459  1.0  6.0  0.0  1.0  2.0  1.0  4.129354  2e6-z0.005-rg2-rv2
4.161791  20.410017  15.183483  2527514.0  2797958.0  0.583303  0.501283  1201.899359  1.0  1.0  0.0  4.0  0.0  1.0  4.161792  2e6-z0.005-rg2-rv2
4.169482  16.677943  14.669951  758153.0  1643771.0  0.367039  0.902562  6.551849  1.0  2.0  0.0  3.0  1.0  1.0  4.169482  2e6-z0.005-rg2-rv2
4.180142  16.54587  22.988913  111696.0  1053585.0  0.210259  0.507325  18.593258  1.0  2.0  0.0  1.0  12.0  1.0  4.180142  2e6-z0.005-rg2-rv2
4.231908  17.444019  20.826965  655090.0  670327.0  0.4084  0.727583  50.38471  1.0  2.0  0.0  0.0  2.0  1.0  4.231908  2e6-z0.005-rg2-rv2
4.240509  17.592985  16.484972  470961.0  526254.0  0.45561  0.910517  7.5873  1.0  2.0  0.0  0.0  1.0  1.0  4.240509  2e6-z0.005-rg2-rv2
4.31972  20.544697  24.431012  468020.0  1027227.0  0.242177  0.866972  4.728212  1.0  1.0  0.0  3.0  7.0  1.0  4.31972  2e6-z0.005-rg2-rv2
4.332353  16.753469  15.980653  541400.0  841955.0  0.332405  0.846473  10.15097  1.0  1.0  0.0  2.0  0.0  1.0  4.332353  2e6-z0.005-rg2-rv2
4.39885  16.323022  16.285446  1489905.0  1900726.0  0.510508  0.473985  1015.443774  1.0  1.0  0.0  0.0  1.0  1.0  4.39885  2e6-z0.005-rg2-rv2
4.474888  17.007334  17.321209  311121.0  821994.0  0.189814  0.864105  4.842599  1.0  1.0  0.0  4.0  0.0  1.0  4.474888  2e6-z0.005-rg2-rv2
4.478994  21.344484  16.763641  244478.0  450942.0  0.23236  0.268958  56.721234  1.0  1.0  0.0  4.0  0.0  1.0  4.478994  2e6-z0.005-rg2-rv2
4.501749  17.600747  19.831307  297662.0  2400035.0  0.29522  0.254343  150.842229  1.0  1.0  0.0  0.0  2.0  1.0  4.501749  2e6-z0.005-rg2-rv2
4.516964  16.754218  16.633281  183471.0  1275514.0  0.151098  0.947886  4.524453  1.0  1.0  0.0  1.0  1.0  1.0  4.516964  2e6-z0.005-rg2-rv2
4.62232  17.119695  19.56169  1489936.0  1854555.0  0.236672  0.921428  4.751601  1.0  2.0  0.0  0.0  3.0  2.0  4.62232  2e6-z0.005-rg2-rv2
4.637495  16.483799  17.312285  1110965.0  1717876.0  0.1404  0.817774  4.921356  1.0  1.0  0.0  3.0  1.0  1.0  4.637495  2e6-z0.005-rg2-rv2
4.722359  21.259435  16.405211  926513.0  1862093.0  0.399567  0.251413  495.950234  1.0  1.0  0.0  7.0  0.0  1.0  4.722359  2e6-z0.005-rg2-rv2
4.779907  17.182002  19.120167  270020.0  1799837.0  0.24601  0.982465  4.781007  1.0  1.0  1.0  6.0  2.0  1.0  4.779907  2e6-z0.005-rg2-rv2
4.858971  17.087945  16.380296  781895.0  1333179.0  0.350707  0.637303  87.307489  1.0  1.0  0.0  0.0  7.0  1.0  4.858971  2e6-z0.005-rg2-rv2
4.904485  16.605012  18.240491  289392.0  914182.0  0.370665  0.94637  5.167097  1.0  2.0  0.0  0.0  2.0  1.0  4.904485  2e6-z0.005-rg2-rv2
4.924156  19.400765  20.716003  1214475.0  1486463.0  0.229828  0.87797  5.278508  1.0  3.0  1.0  1.0  2.0  1.0  4.924156  2e6-z0.005-rg2-rv2
5.066874  16.550313  16.537056  386017.0  3277432.0  0.562263  0.773947  153.111205  1.0  3.0  0.0  1.0  2.0  1.0  5.066874  2e6-z0.005-rg2-rv2
5.144426  16.135966  21.283207  1203947.0  1276942.0  0.283431  0.654744  27.593606  1.0  4.0  1.0  0.0  12.0  1.0  5.144426  2e6-z0.005-rg2-rv2
5.157801  16.537543  17.095224  616174.0  1924482.0  0.340175  0.788765  20.61353  1.0  4.0  0.0  6.0  1.0  1.0  5.157801  2e6-z0.005-rg2-rv2
5.328867  16.751042  17.223021  648641.0  1185309.0  0.188224  0.615649  12.954622  1.0  1.0  1.0  2.0  1.0  1.0  5.328867  2e6-z0.005-rg2-rv2
5.390533  16.820399  16.850129  519436.0  1339723.0  0.410025  0.908406  7.839718  1.0  1.0  0.0  1.0  1.0  1.0  5.390533  2e6-z0.005-rg2-rv2
5.407988  17.024178  19.712846  179708.0  1057584.0  0.198246  0.887944  5.604269  1.0  1.0  0.0  0.0  5.0  1.0  5.407988  2e6-z0.005-rg2-rv2
5.408448  19.155347  16.807459  166250.0  1764799.0  0.407433  0.588164  174.999759  1.0  6.0  0.0  5.0  0.0  1.0  5.408448  2e6-z0.005-rg2-rv2
5.528536  21.967106  17.589864  77198.0  1606486.0  0.336001  0.700215  30.761676  1.0  2.0  3.0  3.0  2.0  1.0  5.528536  2e6-z0.005-rg2-rv2
5.538648  18.632633  16.833851  493747.0  872268.0  0.586132  0.86048  38.518847  1.0  4.0  0.0  7.0  0.0  1.0  5.538648  2e6-z0.005-rg2-rv2
5.664617  16.400182  15.857336  1750077.0  2083179.0  0.141314  0.937743  5.675962  1.0  1.0  0.0  1.0  0.0  1.0  5.664617  2e6-z0.005-rg2-rv2
5.751298  16.102958  16.141182  515847.0  1211235.0  0.26566  0.608423  42.913808  1.0  3.0  0.0  3.0  2.0  1.0  5.751298  2e6-z0.005-rg2-rv2
5.772741  16.469338  18.86302  270503.0  1074821.0  0.103455  0.888333  5.788914  1.0  0.0  1.0  2.0  4.0  2.0  5.772741  2e6-z0.005-rg2-rv2
5.835665  16.726169  17.589108  485094.0  1564678.0  0.10086  0.967908  5.835942  1.0  0.0  0.0  3.0  7.0  2.0  5.835665  2e6-z0.005-rg2-rv2
5.952009  17.300518  17.787597  1066170.0  2452875.0  0.639989  0.802263  145.947306  1.0  1.0  0.0  0.0  2.0  1.0  5.952009  2e6-z0.005-rg2-rv2
6.003497  17.450423  19.310594  125072.0  2757931.0  0.337864  0.955549  6.086982  1.0  0.0  1.0  1.0  5.0  2.0  6.003497  2e6-z0.005-rg2-rv2
6.101621  18.504439  20.357752  1442814.0  1490614.0  0.186129  0.855  6.388734  1.0  1.0  0.0  2.0  6.0  1.0  6.101621  2e6-z0.005-rg2-rv2
6.22751  16.777936  15.824091  286058.0  365099.0  0.317206  0.574628  96.737365  1.0  3.0  0.0  5.0  0.0  1.0  6.22751  2e6-z0.005-rg2-rv2
6.252876  17.142127  19.570118  814165.0  1554432.0  0.623461  0.915436  14.113108  1.0  5.0  0.0  0.0  10.0  1.0  6.252876  2e6-z0.005-rg2-rv2
6.313358  16.788947  16.543374  278793.0  736304.0  0.143836  0.87936  6.404694  1.0  2.0  1.0  0.0  0.0  1.0  6.313358  2e6-z0.005-rg2-rv2
6.365751  14.825382  16.952643  964061.0  1583471.0  0.353588  0.845019  14.780753  1.0  5.0  0.0  1.0  0.0  1.0  6.365751  2e6-z0.005-rg2-rv2
6.527464  17.566556  19.303601  51716.0  1531286.0  0.232062  0.841454  7.596928  1.0  5.0  4.0  4.0  4.0  2.0  6.527464  2e6-z0.005-rg2-rv2
6.603278  17.36592  16.732651  424694.0  1546167.0  0.151859  0.849396  6.814584  1.0  1.0  2.0  1.0  2.0  1.0  6.603278  2e6-z0.005-rg2-rv2
6.624827  14.669796  17.304865  308576.0  2978553.0  0.181377  0.558605  17.947001  1.0  1.0  0.0  0.0  3.0  1.0  6.624826  2e6-z0.005-rg2-rv2
6.67987  16.839752  16.812207  446840.0  1631650.0  0.316891  0.404135  185.449092  1.0  3.0  0.0  1.0  2.0  1.0  6.67987  2e6-z0.005-rg2-rv2
6.703557  19.839777  17.165546  641315.0  1607596.0  0.369097  0.850282  12.396784  1.0  0.0  1.0  5.0  1.0  2.0  6.703557  2e6-z0.005-rg2-rv2
6.918912  16.489208  16.169946  675320.0  2060130.0  0.325588  0.62555  78.651656  1.0  2.0  0.0  0.0  1.0  1.0  6.918912  2e6-z0.005-rg2-rv2
6.973875  16.321699  16.778137  34688.0  1855402.0  0.43303  0.957909  7.231162  1.0  2.0  0.0  0.0  3.0  1.0  6.973875  2e6-z0.005-rg2-rv2
7.000339  13.373221  19.671045  207198.0  284236.0  0.337485  0.721373  43.711887  1.0  3.0  0.0  0.0  4.0  1.0  7.000339  2e6-z0.005-rg2-rv2
7.132733  16.054992  19.795527  475210.0  1926436.0  0.831738  0.378759  7719.045348  1.0  1.0  0.0  1.0  2.0  1.0  7.132733  2e6-z0.005-rg2-rv2
7.135561  16.34141  16.616597  256891.0  725438.0  0.065903  0.90154  7.137755  1.0  1.0  0.0  1.0  0.0  1.0  7.135562  2e6-z0.005-rg2-rv2
7.254459  19.736459  18.245824  1016398.0  1407770.0  0.937026  0.830589  325.490211  1.0  6.0  2.0  5.0  6.0  1.0  7.254459  2e6-z0.005-rg2-rv2
7.33932  16.540152  16.490316  1010664.0  1628942.0  0.260704  0.078793  168.174274  1.0  1.0  0.0  0.0  8.0  1.0  7.33932  2e6-z0.005-rg2-rv2
7.441214  16.737491  16.524515  82212.0  1647554.0  0.617565  0.978801  7.548357  1.0  2.0  0.0  0.0  4.0  1.0  7.441214  2e6-z0.005-rg2-rv2
7.462751  17.500534  17.445103  521766.0  1079506.0  0.340793  0.56956  108.266027  1.0  2.0  0.0  3.0  2.0  1.0  7.462751  2e6-z0.005-rg2-rv2
7.467662  16.694555  15.958745  768552.0  1123701.0  0.465944  0.862924  23.410264  1.0  1.0  0.0  3.0  2.0  1.0  7.467662  2e6-z0.005-rg2-rv2
